id,text,clean_text,eng
b'gAAAAABkk1Gn10Y4hX9Ad8Ka05df5CkqaM7vtp4zjUNolmeYfZIoIlK58LfSw8XE5DPs3W4dPJJW1RI4gvRpgMHJWAfFce2G8ux53AI2srSEi5LpoImgZnQ=',Ravioli de chocolate con mascarpone y frambuesa. ¡Irresistible! https://t.co/jHJ3YHhjgK https://t.co/kd1FaK2r1Q,ravioli de chocolate con mascarpone y frambuesa ¡irresistible,chocolate ravioli with mascarpone and raspberry irresistible
b'gAAAAABkk1GnBWTFSWTAxAC2qI_e2j5xkFUb4ssKc1zRIaQg3v2rEYUrqjhZbiaSdsuVfuNoH0gWmuzVPCR1y0gzOHSJwYkAe8i7JL10ljgXL20luF6wQL8=',"🗣️ Casi dos siglos después, el cabello de Beethoven desentraña un sorprendente secreto genético https://t.co/23X9acLOZm",casi dos siglos después el cabello de beethoven desentraña un sorprendente secreto genético,Nearly two centuries later Beethoven's hair unravels an amazing genetic secret
b'gAAAAABkk1GnbLpp2TtT5fUw0DojKYS6OLFBleA4x0uQ5cxP8l_MTBfC2lQqhrGMVDNjXJBkwc1LpeEGNHTcEGS8JvIYUCmCZyI8EZKrxDrvHpg7ffVOON0=',"@cdelamor_ Estoy esperando tu intervención, ay, con miedo … por saber tu equipo ( no lo sé en serio ) no quiero que se me caiga otro mito ( soy del Barça ) 🤭 https://t.co/NZiwlNhLIg",estoy esperando tu intervención ay con miedo … por saber tu equipo no lo sé en serio no quiero que se me caiga otro mito soy del barça,I'm waiting for your intervention ay with fear... for knowing your team I don't really know I don't want to drop another myth I'm from the barça
b'gAAAAABkk1Gn0Zj7rQyRbFzE_njVKvCHFQmZQ73ezcg-C3_7NpeGoivdCAuCFGwWEBUAYm_QRHxemcAFIzSeYR_N2eZIEkS25in9qrTuLO9Ssni5TqBSo5I=',@infecar @GranCanariaCab @grancanariamg @cajasiete @CamaraGCanaria @FagorPro @fegastrocan @alcampo @elcorteingles ¡Última jornada para disfrutar de la #FeriaGranCanariaMeGusta!🍅🌽🥕,¡última jornada para disfrutar de la feriagrancanariamegusta,Last day to enjoy the fair grancanariamegusta
b'gAAAAABkk1GnR20MArEiLIr_iX0jaFCZHY8v8bIxHuab2-C2j0EK9tzqw1pMc2fMutxaeLMdbX48iRab2zxjZYs8eTggKJnckZyHj2v8WyzD7K-6vzS5oWA=',🛡️ El encanto literario del Barrio de las Letras en Madrid https://t.co/4O8qk0L4RN,el encanto literario del barrio de las letras en madrid,the literary charm of the quarter of letters in madrid
b'gAAAAABkk1GnTqR3oJt5SscgEhEehenMdLRfWGqsamVmBag5J-3iZ8P16xG5MTIQbcSz4BKOJMfI0ZtRaDZPSo5345eRM5bR8WfxuwId3l0yikPHbpy_n6o=',📣 Muchos están preocupados por el destino de todas esas baterías de vehículos eléctricos que quedarán cuando dejen de funcionar y sean reemplazadas https://t.co/SSNHPD2XnS,muchos están preocupados por el destino de todas esas baterías de vehículos eléctricos que quedarán cuando dejen de funcionar y sean reemplazadas,Many are concerned about the fate of all those electric vehicle batteries that will be left when they stop running and are replaced.
b'gAAAAABkk1Gn5wFyGySNweYYxnlY5GuirII81yRqz-Ei75NT36K4D5nmaFRgqSCF0t_U2xSEd6xlM2PKvVGWgCNUBCo1Kc7IHe5xyRj1nRUYB1Eel_uxJAs=',"💠 Desde sus controvertibles prácticas en las Misioneras de la Caridad hasta sus dudosos modos de manejar el dinero concedido por personas igualmente turbias, en este artículo abordaremos en el lado oscuro de Santa Teresa de Calcuta https://t.co/ojPbsOwHT6",desde sus controvertibles prácticas en las misioneras de la caridad hasta sus dudosos modos de manejar el dinero concedido por personas igualmente turbias en este artículo abordaremos en el lado oscuro de santa teresa de calcuta,From his controversial practices in the missionaries of charity to his dubious ways of handling the money granted by equally murky people in this article we will address on the dark side of Saint Theresa of Calcutta
b'gAAAAABkk1GnOK5lCChNDXGE1oxzr-1ottCBMuxCCbhaJfOQuxRIQTdkuSnbNJnr5onBx8j9NJt5VtnasMSWnsg03cJe_a-CGDBVXsumrZ9GaewMhR2fXvE=',"""Podemos imaginarlo todo, predecirlo todo, salvo hasta dónde podemos hundirnos"" | E. Cioran",podemos imaginarlo todo predecirlo todo salvo hasta dónde podemos hundirnos e cioran,We can imagine everything predicting everything except how far we can sink and cioran.
b'gAAAAABkk1GnPd395FpwRj6LGGmdOP8MxS5WDGAXYuVu9bFx_vv3jPP4nRj5dlXFI3pmNPYKXk3QOftyDgBew7mpVaMiLkqNUuMSzrZdLqTPUQjsBeg-VdY=',@darkiniana Cómo se llama el juego?,cómo se llama el juego,what the game is called
b'gAAAAABkk1GoRsWNwXOeSgu55BAX94b63TvJLiFyZe8rmkomTFRcWsJ_rXtOrzPTrcFC2tXpaTUnp0-fX-I94vwzcv5jTwASuL_rboxPlAwMQ2uyRZyTC94=',"NPositivas: RT @StopEcocidioEsp: El #Ecocidio no es sólo un crimen contra la naturaleza, sino un crimen contra la humanidad.\n\nDebemos establecer responsabilidades legales por los daños más atroces infligidos a la #naturaleza.\nÚnete HOY al creciente movim… https://t.co/8rPUtedJMc",npositivas rt el ecocidio no es sólo un crimen contra la naturaleza sino un crimen contra la humanidaddebemos establecer responsabilidades legales por los daños más atroces infligidos a la naturalezaúnete hoy al creciente movim…,Not only is ecocide a crime against nature but it is a crime against humanity must establish legal responsibilities for the most atrocious damage inflicted on nature join today the growing movement...
b'gAAAAABkk1Goh84ZvWDNxuqoiNIDAJk3xChgsKdOzh7slfnBSj5sHlQvp143oLG8a7fR-NwMZNP8GVyDv--miZRNnSqEVLMeBpxnLK1JoQejDOfq-TyjvJs=',🎈 Cómo el café ha ayudado a transformar nuestro mundo https://t.co/l68XGCrAPr,cómo el café ha ayudado a transformar nuestro mundo,how coffee has helped transform our world
b'gAAAAABkk1Go909LCUbIs_WHqhowXqO4T6ddQOnFvtpMtgdKLwq1ODQz71VomR1vlahbLmII5wZf1IxYszobGafzlLfSjHcgshSTlQgtQzu7dOcjsZhHIE0=',"@LaSalitadelSin por eso tenemos que salir a las calles pues, facilito se la están llevando estos forajidos.",por eso tenemos que salir a las calles pues facilito se la están llevando estos forajidos,That's why we have to go out on the streets because it's easy for these outlaws to take her.
b'gAAAAABkk1GoDt4C2rHao95B-G-1knYYksYyNzxh5Fi8ShvgGoFI3EkhsxcWJfuNAhjuAD0oIHVkUZjw0ff7RDCVrOImMmN4eiB6fFKM2XLLZQPMMUZOCQ0=',🟢 ¿Cómo murió Freddie Mercury? https://t.co/0TdvgFPkFR,¿cómo murió freddie mercury,How did freddie mercury die?
b'gAAAAABkk1GoRfaZsQegNM-QSfatBEy2cLfQKBct6qXW8Z8y2S_XjArIEjepJN2Jyby53NtgFaPbVVwDOU43Hn9Om4n15NGi2zDWugjX6FTaQQVpiq8ZOOE=',"@Jorxrubio a esto se le llama de toda la vida segregar por orientación sexual, el CIS contempla algunos d sus estudios con esta variable. Mi duda es, esta ""innovadora"" forma d hacer análisis se basa en diferenciar personas LGTB y no LGTB? Y de paso, un colectivo no va más allá de lo sexual?",a esto se le llama de toda la vida segregar por orientación sexual el cis contempla algunos d sus estudios con esta variable mi duda es esta innovadora forma d hacer análisis se basa en diferenciar personas lgtb y no lgtb y de paso un colectivo no va más allá de lo sexual,This is called the whole life to segregate by sexual orientation the cis contemplates some of his studies with this variable my doubt is this innovative way of doing analysis is based on differentiating people lgtb and not lgtb and by the way a collective does not go beyond the sexual thing
b'gAAAAABkk1GocV9F0xtsLNvSfX_GQj6mJTSPRweWTDFrYlgcuUMTrZsEBkD8MDcVL6H0B-p7tThmizh9TA4XvJjUzndKvtuNJDkUKrLGCBjKT8_QEDhoHgc=',"Era día de mercado y feria ganadera,la gente de los alrededores acudía a Gernika a vender sus productos. Pese al temor por el avance de las tropas fascistas,la gente trataba de hacer su vida,Se sabía q 2 días antes la localidad de Durango había sufrido bombardeos, hecho q despues https://t.co/ZdEJuPSl3u",era día de mercado y feria ganaderala gente de los alrededores acudía a gernika a vender sus productos pese al temor por el avance de las tropas fascistasla gente trataba de hacer su vidase sabía q días antes la localidad de durango había sufrido bombardeos hecho q despues,It was market day and livestock fair. People from the surrounding area came to gernika to sell their products despite the fear for the advance of fascist troops. People tried to make their lives. They knew what days before the town of durango had been bombed.
b'gAAAAABkk1GoxoX8ZqMzbRIOtGUlS9ui0bW9_j21Bajgo-bKhlOe9WPZx_o10JYQAPdYA9FfzWrPb-ix0532prCxuCHzCyEi7L9QXbcyHEc6bX0KBL8a1fc=',@AdrianGM51 @Dioxpatata @camvil5 @AKN4710 Tambien han comprado muchas casas los bancos y las tienen vacias y cerradas para que suba el precio se la vivienda y puedan especular.\nPor lo tanto que ojala ocupemos mas viviendas de los bancos.,tambien han comprado muchas casas los bancos y las tienen vacias y cerradas para que suba el precio se la vivienda y puedan especularpor lo tanto que ojala ocupemos mas viviendas de los bancos,They have also bought many houses banks and have them empty and closed so that the price increases housing and they can speculate so that we wish to occupy more houses of banks
b'gAAAAABkk1GofFaTjQQh4ZkrHydUkPGwX4i2UsL91TRe7MwKDFGW9kVhTgjX1CC-6XL5YoHQuihlMipdLpbG_QE_TDgToM_KeK1JXYHWqEUiYMce3DEo_iU=',"@fleurvnus Nose, yo le he dado like a todo y le he dado sin querer pero es pila poco guapa",nose yo le he dado like a todo y le he dado sin querer pero es pila poco guapa,I don't know I've given everything like it and I've accidentally hit it but it's a pretty little pile.
b'gAAAAABkk1GoEZ27qc5b35Rdn6Qg5vxTN3SwgEx8Wo3x4629v5K6m7jalD22Yh78Fx1k1Mho08GzA93Iy4frtLjcta5wIbpx1NXNexTpRVKbIwifd8XATB0=',@AngryJuez Depende. Hay oficinas donde los gestores llevas asuntos delicados tipo causas con preso o sumarios. Me parece lo lógico ya que cobran más y deben tener tareas de mayor responsabilidad.,depende hay oficinas donde los gestores llevas asuntos delicados tipo causas con preso o sumarios me parece lo lógico ya que cobran más y deben tener tareas de mayor responsabilidad,Depends there are offices where managers carry sensitive cases with prisoner or summary cases it seems to me the logical since they charge more and must have tasks of greater responsibility
b'gAAAAABkk1GoBT2lCUp7ilPdGhARrGxFTouNhTAraplrsGY7ukYOzT_5_tcbBJA2818ix6pfYfETh8UcI0FxoK1Ad9gah0XJYU6OB-QWN_3B16lxgWFeQrE=',Apego ansioso \nIr a terapia debemos https://t.co/6MTgRnxQmc,apego ansioso ir a terapia debemos,eager attachment to go to therapy we must
b'gAAAAABkk1GoQQWMgVsjfI8yyV0zhq7jUfjWfFcg9i4vnK8x0l7m9zZ8cMgkcUyYQVVfv4ghDIeu3VlFgsbg-WsJyOkqicrcjKcJxYSis8PehSvaTmWn5x0=',💎 Todo lo que debes saber sobre los suplementos dietéticos y el ayuno intermitente https://t.co/pvXwtnr52y,todo lo que debes saber sobre los suplementos dietéticos y el ayuno intermitente,all you need to know about dietary supplements and intermittent fasting
b'gAAAAABkk1GoB62VSYiyMp3GVRR6a2PQjUwf5mrbnKKtP9BLOLpXx1fNXjxI_jOFfqnrsxNjFTlRoWk6UtjYv-3wg43jNhhKSwPD2DnWk7CaSVmRDiBXeVY=',🧲 Este vídeo de 1947 predijo la adicción al móvil https://t.co/8a4iY2sLI2,este vídeo de predijo la adicción al móvil,This video predicted mobile addiction
b'gAAAAABkk1Goh9Ck3anrTDnYww1zSktkJzZ_QIgAqk__Pc6RBpkgmb_inRnZI_YVAQ3nuoTGF2MM5iYhrOCStMnS7KhggQlCUuoVaj_4-ioDqJ_CVWFIGhQ=',"📥 La trágica historia de Anneliese Michel, la mujer que inspiró ‘El exorcismo de Emily Rose’ https://t.co/hqfHQvxhqx",la trágica historia de anneliese michel la mujer que inspiró ‘el exorcismo de emily rose’,the tragic story of Anneliese Michel the woman who inspired ‘the exorcism of Emily rose’
b'gAAAAABkk1GocjEVj67BntjnM3SL3AH3dZznu5kRreFrwDFC9VHb6LhYou77vgvQr60_e8mMxW9EtbSWxruzMbALoyly13bokI_-fs-063LlstXqA6alxoQ=',"frases eternas q no cambian en el tiempo de la gran Capitana que es Alexia Putellas Segura ✨\n\n""Jugar bien no es el fin,el fin es ganar, pero cómo consigues ganar es el camino que eliges\n\n""Como ganemos es que somos eternas pero por cómo jugamos. Eso que no se os olvide ""  💙❤️ https://t.co/KDc0QfZJTb",frases eternas q no cambian en el tiempo de la gran capitana que es alexia putellas segura jugar bien no es el finel fin es ganar pero cómo consigues ganar es el camino que eligescomo ganemos es que somos eternas pero por cómo jugamos eso que no se os olvide,Eternal phrases that don't change in the time of the great captain who is alexia putellas sure to play well is not the end end is to win but how you get to win is the way you choose how we win is that we are eternal but by how we play that you don't forget
b'gAAAAABkk1GomWnzw3qb2Il-ErliPIIRiTN7RhzIfFOp79ZotmSRT5Qgrs6c7Z6BwcTYm5Jxi79Grq-2Z7a05b4PqSdHrjfxZpeVr5jo9KQ9YFB4wEcZ0TQ=',@El_Chete @PJoliCo Aixó vol dir que no saps que és un país.,aixó vol dir que no saps que és un país,Aixó vol dir que no saps que es un país
b'gAAAAABkk1GoQLPsi44yEtcYPAXWMpOyoFcvXQf-w5pfdq6fQ5sWrfBZwOwBrhs-Ngh3iEjpkI4gtXvgtbnhlb6ThaxcwbMRRTxp_opynAY3Up1Cjn2bpx0=',🆗 ¿Cuál es el riesgo de por vida de sufrir depresión? https://t.co/IPxCFEBpeN,¿cuál es el riesgo de por vida de sufrir depresión,What is the lifetime risk of depression?
b'gAAAAABkk1Gokro8dq3rfghlBSchDSvEfP5uGb_mKlrzV7XkJgonggmKMFYNLduv47R-KMx3wf-9B_bTO2kAebHKP2-wNAXX2WOrTXbHPeUoqIFTdtv9jp8=',📥 La estrategia genial que convirtió a OpenAI en la startup más popular en tecnología https://t.co/mYrJ8WOHkI,la estrategia genial que convirtió a openai en la startup más popular en tecnología,the cool strategy that made openai the most popular startup in technology
b'gAAAAABkk1GoGAU30LiF_2dxa-KmGvCZTypJWNS38FOgoGqpSigudxSEVF7rLwyfHG_dUTH8udwlsqLid_n2ioIJrCVpixMDO4rHI2aUkqQNPLNL26-5Sgw=',✨ ¿Necesitamos fracasar primero para poder conseguir nuestros objetivos? https://t.co/ZDgoXwTVJK,¿necesitamos fracasar primero para poder conseguir nuestros objetivos,Do we need to fail first in order to achieve our goals?
b'gAAAAABkk1GoPgrke0m7k-bgxgMdTL6Qpe1pCtXYintTT3RclF0PafSUQFi62u90fdt_frgUxGUnztbzV0uJ9e1xIsyuuu_DaX2cHMVYf7dWJ7rl6Oj1NV8=',"@SushiRagamuffin Pues fue mi primer intento en realida, no es tan difícil. Tú prueba ❤️❤️",pues fue mi primer intento en realida no es tan difícil tú prueba,For it was my first attempt in actuality. It's not so difficult. Your test.
b'gAAAAABkk1GordiL_41G--TfevoBcYld_uwf-OCGaY2-4HSX4NtxvJb44HS4vpM9mZujPoysG0qxZ-_QxKUt6ekgp2NUowpKPdQf7-rK5IBHRjVrc5MW0bE=',"@_Futbolero_ Lo grave es la obsesión que tienes con el Madrid, acomplejado jajajajajajaja",lo grave es la obsesión que tienes con el madrid acomplejado jajajajajajaja,What's serious is the obsession you have with the madrid complexed hahahahahahahahaha
b'gAAAAABkk1GooUP0ecWqA4ekugHBwkEcoiikZKDY5OUA6jmstGAAamNs08_S9qNPOLVp__A2UARazOYi_iOBP8OjfkhrkrIBEmqX7tUJ6Fj2MQNHkSERWec=',@ferpulpillo Exacto. Un club manipulador y mentiroso. Gñno hacía falta que lo aclararas.,exacto un club manipulador y mentiroso gñno hacía falta que lo aclararas,a club manipulator and liar had to clear it up.
b'gAAAAABkk1GoYDdAEUCI0ifEx1paIBlfwrJtTOhPTA3RQGhrCwdL2Br1CDoOm4TINFyGw4PVIhf8FyNwIhZ5G_HmAQ0b2SJrZavWEuj2gADsRBivA_JsMAI=',🚨¡Nuevo vídeo!\n¿Está en PROBLEMAS Assassin's Creed Mirage?\n➡️https://t.co/1cQzFp8oXz \n#AssassinsCreed #AssassinsCreedMirage #Ubisoft https://t.co/Udqe4u5KBs,¡nuevo vídeo¿está en problemas assassins creed mirage assassinscreed assassinscreedmirage ubisoft,new video is in trouble assassins creed mirage assassinscreed assassinscreedmirage ubisoft
b'gAAAAABkk1GopVWb-HyT2-bX1KRW0NBp9KKmfArN3D2-Lrl6uVaYPfKQUySxupXiZjBbnlxI8Q9lnJ2jLinnlli_kgNrblSepUK7lQo7oFBbW50sy1EeHbs=',Pero cuantos millones ganan estos futbolistas para que Figo deba dos millones a Hacienda? O Sergio Ramos y su pareja se coman un chuleton bañado en oro? No me puedo ni imaginar lo de Cristiano u otros muchos má. En fin...,pero cuantos millones ganan estos futbolistas para que figo deba dos millones a hacienda o sergio ramos y su pareja se coman un chuleton bañado en oro no me puedo ni imaginar lo de cristiano u otros muchos má en fin,But how many millions these footballers make so that I'm paying two million to hacienda or sergio bouquets and their partner eats a gold-plated chuleton I can't even imagine the Christian thing or many others.
b'gAAAAABkk1Gopn5DzlHHrGNwKK0pLLXq86Duy-LT59VLgHHGctEZZVuM4nqjng8ZIhSYv3oZfvOyUxQTaW2qqIc52kpzfmCvIAX4LaAl7iQmA9CVgMLqRsE=',"@UnCaricaturista licuadora, aspiradora, un masajeador, una motosierra, un mosquito con parlantes...",licuadora aspiradora un masajeador una motosierra un mosquito con parlantes,blender vacuums a massager a chainsaw a mosquito with speakers
b'gAAAAABkk1GoxUlq5Oa5NpTBwLbfdMZD7Scf9LL-qIAqSkXDvy5kbRbHPD0odpPttYAEZNN0drvVJ647Q-GWcptXrjlL4lmJ3pfS-vc063Cx4grVGfbTR-8=',"@IbaiLlanos Se te ve bien, sigue así.",se te ve bien sigue así,You're looking good. You're still like this.
b'gAAAAABkk1GoQzSBN5wk_6KAgEyXVleEdxpnB0JLPp4xpEoHsqaQv1u4tWWG2VOyimfxNf03SLlFJcFg-ywIDz6bt9GuvMgHlGJFGBe_v6bMicDjIJReOMA=',@DrRekkless @Somhiseremfcb Mentalidad de mierda es la tuya que te vas de boca en un tema que claramente no tienes ni idea.,mentalidad de mierda es la tuya que te vas de boca en un tema que claramente no tienes ni idea,The shitty mentality is yours that you're going to mouth on a subject that you clearly have no idea about.
b'gAAAAABkk1GobMHPCjiD3FzwHJoj4Ax_yH_iApddHI5UJAtoVPaJZ0pu1IYDw7F6M_Wf-A_eOtupzoVTBl5RaTssz-iSK6lXAZvhlojJlu6iOc6HAHS1FFA=',"➡️ La verdadera historia de Gunther VI, el «perro más rico del mundo» https://t.co/G8IgHGU2U0",la verdadera historia de gunther vi el «perro más rico del mundo»,"the true story of Gunther I saw the ""richest dog in the world"""
b'gAAAAABkk1GojFPoyat6rB8Qp9rTosxc0CDmmhKC3mnBfbfL56PVRg8ahWSG3ec3qPmybXh4h7-SJmqypJorXCP2ETmXylc-6-z9KtrafIqIzlX5ZEgvOpg=',"Tengo las más mejores amigas del mundo🥹 así, en general",tengo las más mejores amigas del mundo así en general,I have the best friends in the world like this in general.
b'gAAAAABkk1Gok_gWICLm8BHyeRj-lS0f3mAyMHy-1VeShSO2FhY5VAVPtOZMl1e6e_oHxOMH6VmvDz4yWtb6xTll3-GjXOgw6BioIRe2ZjPHZP5-VVAqtZs=',Como tiene que ser @JoanLaportaFCB ! El BARÇA hace un comunicado oficial PIDIENDO LA DIMISIÓN de @Tebasjavier por intentar vincular a exdirectivos del Barça y al Barça en el caso SOULE ante la Fiscalía.\n\n#TebasDimision #TebasOut https://t.co/yJX3UgnsW0,como tiene que ser el barça hace un comunicado oficial pidiendo la dimisión de por intentar vincular a exdirectivos del barça y al barça en el caso soule ante la fiscalíatebasdimision tebasout,As it has to be the barça makes an official statement asking the resignation of for trying to link former directors of the barça and the barça in the case soule to the prosecutoratethebasdimission tebasout
b'gAAAAABkk1Gozae7yTzVzhnjNFDf8vbIlytV6dDWmrbHX5kPUbRNFlvJhutcjbLDvO1HAXgRaOKpG6vFnHroAIl2189H0Fga8cwRY-kkJpG8t9vhEpuEcks=',🦀 ¿Por qué febrero solo tiene 28 días? https://t.co/H5JvdDmOxq,¿por qué febrero solo tiene días,Why February only has days
b'gAAAAABkk1GoTLGukR6A-JI-J5w1ZAOO_fGxb76pKJrWfzATffwSgwPN_vwCB9zafWJ2ME8XFvjAPOwJfsA33lm0fBcxGq_1KKrGWlvFFApUXn5jUkGduSU=',🚧 La preocupante verdad detrás del consumo de bebidas energéticas https://t.co/SMZgytRzaf,la preocupante verdad detrás del consumo de bebidas energéticas,the worrying truth behind the consumption of energy drinks
b'gAAAAABkk1GoVAq6O9Ky-ZZK-tdf4niqcgyQESmSXNg2V0HSqSC8kYsJIV1x_JwZA9Xae6igMdAQEAF7UWXEhqgupRi038RAdfGmYiBuKUA6bcGEJ78dp8Y=',👾 Hazlo por tu cerebro: 3 hábitos que mejoran el aprendizaje https://t.co/ai4w4kDeLi,hazlo por tu cerebro hábitos que mejoran el aprendizaje,Do it for your brain habits that improve learning
b'gAAAAABkk1GoxPUQTvrTji5g3hpTDy37I7cmgd2tzCmo3G9-QzuSo81dXfel3WOf-Y-kiDQ7GpSIYq3Sz2gw8zuYDwoR9dCbyM7XFRSD6JS5E2bKhrqW0bI=',@manuxbpx Desearía,desearía,I wish
b'gAAAAABkk1GoA-RNRYcNHd__eCSvjhbWPflE8hgpkwg4W__tzPL8ZQTHadmBF5gYYuD6RGmL5bjGbqv5xf-MB9gUieEbKCgzQAbrw9V7wSnmT7AHiz60oTM=',"NPositivas: RT @EthicHub: 📣📣📣Atención Ethichubbers📣📣📣\n\n¡Una excelente noticia! 🤗\n\n¡La SPR Cosechando Riqueza, origen de las primeras comunidades que se integraron en EthicHub, abre un Colateral Colectivo para colateralizar sus préstamos!\n\nLeer más: https://t.co/pu4ncTaCLG",npositivas rt atención ethichubbers¡una excelente noticia ¡la spr cosechando riqueza origen de las primeras comunidades que se integraron en ethichub abre un colateral colectivo para colateralizar sus préstamosleer más,npositivos rt atención ethichubbers¡an excellent news the spr reaping wealth origin of the first communities that integrated into ethichub opens a collective collateral to collateralize their loans read more
b'gAAAAABkk1Go7zW21Bme3Z2ldgIEf1mue2Ris3ixxB-kFde9Ze75LdK4k8fH_dn0DTWpWMnLwR5l_qEz1FXNIErtqlUcz0cXjhDTbDGXLMsA6shhNWIzCtc=',@Mary_Sims_YT Tarde ya me lo acabe lo que hay jajajaja 😃.,tarde ya me lo acabe lo que hay jajajaja,I'll finish what's in there.
